!Chemical name,Stoichiometric formula,Ordinary structural formula,Wavenumber,Wavenumber reference,A (1/s),Lower energy (1/cm),Lower total statistical weight,Lower QNs,Upper energy(1/cm),Upper total statistical weight,Upper QNs
Carbon Monoxide,CO,(12C)(16O),1878.321942,BHSHD-1078 ,12.04,6074.5304,113,ElecStateLabel=X v=0 J=56 ,7952.8523,111,ElecStateLabel=X v=1 J=55 
Carbon Monoxide,CO,(12C)(16O),1883.867662,BHSHD-1078 ,12.14,5863.4883,111,ElecStateLabel=X v=0 J=55 ,7747.356,109,ElecStateLabel=X v=1 J=54 
Carbon Monoxide,CO,(12C)(16O),1889.386331,BHSHD-1078 ,12.24,5656.0666,109,ElecStateLabel=X v=0 J=54 ,7545.4529,107,ElecStateLabel=X v=1 J=53 
Carbon Monoxide,CO,(12C)(16O),1894.877809,BHSHD-1078 ,12.35,5452.2733,107,ElecStateLabel=X v=0 J=53 ,7347.1511,105,ElecStateLabel=X v=1 J=52 
Carbon Monoxide,CO,(12C)(16O),1900.341956,BHSHD-1078 ,12.45,5252.1162,105,ElecStateLabel=X v=0 J=52 ,7152.4582,103,ElecStateLabel=X v=1 J=51 
Carbon Monoxide,CO,(12C)(16O),1902.414114,BHSHD-1078 ,24.91,6409.9236,95,ElecStateLabel=X v=1 J=47 ,8312.3377,93,ElecStateLabel=X v=2 J=46 
Carbon Monoxide,CO,(12C)(16O),1905.778633,BHSHD-1078 ,12.54,5055.6029,103,ElecStateLabel=X v=0 J=51 ,6961.3815,101,ElecStateLabel=X v=1 J=50 
Carbon Monoxide,CO,(12C)(16O),1907.676341,BHSHD-1078 ,25.11,6233.3853,93,ElecStateLabel=X v=1 J=46 ,8141.0616,91,ElecStateLabel=X v=2 J=45 
Carbon Monoxide,CO,(12C)(16O),1911.187699,BHSHD-1078 ,12.64,4862.7411,101,ElecStateLabel=X v=0 J=50 ,6773.9288,99,ElecStateLabel=X v=1 J=49 
Carbon Monoxide,CO,(12C)(16O),1912.910247,BHSHD-1078 ,25.31,6060.499,91,ElecStateLabel=X v=1 J=45 ,7973.4092,89,ElecStateLabel=X v=2 J=44 
Carbon Monoxide,CO,(12C)(16O),1916.569015,BHSHD-1078 ,12.75,4673.5381,99,ElecStateLabel=X v=0 J=49 ,6590.1071,97,ElecStateLabel=X v=1 J=48 
Carbon Monoxide,CO,(12C)(16O),1918.11569,BHSHD-1078 ,25.51,5891.2714,89,ElecStateLabel=X v=1 J=44 ,7809.3871,87,ElecStateLabel=X v=2 J=43 
Carbon Monoxide,CO,(12C)(16O),1921.922438,BHSHD-1078 ,12.85,4488.0012,97,ElecStateLabel=X v=0 J=48 ,6409.9236,95,ElecStateLabel=X v=1 J=47 
Carbon Monoxide,CO,(12C)(16O),1923.292528,BHSHD-1078 ,25.71,5725.709,87,ElecStateLabel=X v=1 J=43 ,7649.0015,85,ElecStateLabel=X v=2 J=42 
Carbon Monoxide,CO,(12C)(16O),1927.247828,BHSHD-1078 ,12.96,4306.1375,95,ElecStateLabel=X v=0 J=47 ,6233.3853,93,ElecStateLabel=X v=1 J=46 
Carbon Monoxide,CO,(12C)(16O),1928.440618,BHSHD-1078 ,25.91,5563.8184,85,ElecStateLabel=X v=1 J=42 ,7492.259,83,ElecStateLabel=X v=2 J=41 
Carbon Monoxide,CO,(12C)(16O),1932.545044,BHSHD-1078 ,13.05,4127.9539,93,ElecStateLabel=X v=0 J=46 ,6060.4989,91,ElecStateLabel=X v=1 J=45 
Carbon Monoxide,CO,(12C)(16O),1933.55982,BHSHD-1078 ,26.11,5405.6056,83,ElecStateLabel=X v=1 J=41 ,7339.1654,81,ElecStateLabel=X v=2 J=40 
Carbon Monoxide,CO,(12C)(16O),1937.813944,BHSHD-1078 ,13.16,3953.4574,91,ElecStateLabel=X v=0 J=45 ,5891.2713,89,ElecStateLabel=X v=1 J=44 
Carbon Monoxide,CO,(12C)(16O),1938.649989,BHSHD-1078 ,26.31,5251.0769,81,ElecStateLabel=X v=1 J=40 ,7189.7269,79,ElecStateLabel=X v=2 J=39 
Carbon Monoxide,CO,(12C)(16O),1943.054387,BHSHD-1078 ,13.26,3782.6546,89,ElecStateLabel=X v=0 J=44 ,5725.709,87,ElecStateLabel=X v=1 J=43 
Carbon Monoxide,CO,(12C)(16O),1943.350369,BHSHD-1078 ,39.7,6497.5586,69,ElecStateLabel=X v=2 J=34 ,8440.909,67,ElecStateLabel=X v=3 J=33 
Carbon Monoxide,CO,(12C)(16O),1943.710984,BHSHD-1078 ,26.51,5100.2382,79,ElecStateLabel=X v=1 J=39 ,7043.9492,77,ElecStateLabel=X v=2 J=38 
Carbon Monoxide,CO,(12C)(16O),1948.198254,BHSHD-1078 ,39.99,6370.1677,67,ElecStateLabel=X v=2 J=33 ,8318.366,65,ElecStateLabel=X v=3 J=32 
Carbon Monoxide,CO,(12C)(16O),1948.266228,BHSHD-1078 ,13.37,3615.5521,87,ElecStateLabel=X v=0 J=43 ,5563.8183,85,ElecStateLabel=X v=1 J=42 
Carbon Monoxide,CO,(12C)(16O),1948.74266,BHSHD-1078 ,26.71,4953.0954,77,ElecStateLabel=X v=1 J=38 ,6901.8381,75,ElecStateLabel=X v=2 J=37 
Carbon Monoxide,CO,(12C)(16O),1953.015958,BHSHD-1078 ,40.3,6246.4695,65,ElecStateLabel=X v=2 J=32 ,8199.4855,63,ElecStateLabel=X v=3 J=31 
Carbon Monoxide,CO,(12C)(16O),1953.449328,BHSHD-1078 ,13.47,3452.1563,85,ElecStateLabel=X v=0 J=42 ,5405.6056,83,ElecStateLabel=X v=1 J=41 
Carbon Monoxide,CO,(12C)(16O),1953.744875,BHSHD-1078 ,26.92,4809.6541,75,ElecStateLabel=X v=1 J=37 ,6763.399,73,ElecStateLabel=X v=2 J=36 
Carbon Monoxide,CO,(12C)(16O),1957.803336,BHSHD-1078 ,40.6,6126.4691,63,ElecStateLabel=X v=2 J=31 ,8084.2724,61,ElecStateLabel=X v=3 J=30 
Carbon Monoxide,CO,(12C)(16O),1958.603542,BHSHD-1078 ,13.57,3292.4734,83,ElecStateLabel=X v=0 J=41 ,5251.0769,81,ElecStateLabel=X v=1 J=40 
Carbon Monoxide,CO,(12C)(16O),1958.717485,BHSHD-1078 ,27.13,4669.92,73,ElecStateLabel=X v=1 J=36 ,6628.6375,71,ElecStateLabel=X v=2 J=35 
Carbon Monoxide,CO,(12C)(16O),1962.560242,BHSHD-1078 ,40.91,6010.1709,61,ElecStateLabel=X v=2 J=30 ,7972.7311,59,ElecStateLabel=X v=3 J=29 
Carbon Monoxide,CO,(12C)(16O),1963.660347,BHSHD-1078 ,27.33,4533.8983,71,ElecStateLabel=X v=1 J=35 ,6497.5586,69,ElecStateLabel=X v=2 J=34 
Carbon Monoxide,CO,(12C)(16O),1963.728728,BHSHD-1078 ,13.67,3136.5095,81,ElecStateLabel=X v=0 J=40 ,5100.2382,79,ElecStateLabel=X v=1 J=39 
Carbon Monoxide,CO,(12C)(16O),1967.286532,BHSHD-1078 ,41.21,5897.5796,59,ElecStateLabel=X v=2 J=29 ,7864.8661,57,ElecStateLabel=X v=3 J=28 
Carbon Monoxide,CO,(12C)(16O),1968.573316,BHSHD-1078 ,27.54,4401.5943,69,ElecStateLabel=X v=1 J=34 ,6370.1676,67,ElecStateLabel=X v=2 J=33 
Carbon Monoxide,CO,(12C)(16O),1968.824743,BHSHD-1078 ,13.78,2984.2707,79,ElecStateLabel=X v=0 J=39 ,4953.0954,77,ElecStateLabel=X v=1 J=38 
Carbon Monoxide,CO,(12C)(16O),1971.982063,BHSHD-1078 ,41.51,5788.6996,57,ElecStateLabel=X v=2 J=28 ,7760.6817,55,ElecStateLabel=X v=3 J=27 
Carbon Monoxide,CO,(12C)(16O),1973.456249,BHSHD-1078 ,27.74,4273.0133,67,ElecStateLabel=X v=1 J=33 ,6246.4695,65,ElecStateLabel=X v=2 J=32 
Carbon Monoxide,CO,(12C)(16O),1973.891443,BHSHD-1078 ,13.89,2835.7627,77,ElecStateLabel=X v=0 J=38 ,4809.6541,75,ElecStateLabel=X v=1 J=37 
Carbon Monoxide,CO,(12C)(16O),1976.646689,BHSHD-1078 ,41.83,5683.5351,55,ElecStateLabel=X v=2 J=27 ,7660.1818,53,ElecStateLabel=X v=3 J=26 
Carbon Monoxide,CO,(12C)(16O),1978.309,BHSHD-1078 ,27.95,4148.1601,65,ElecStateLabel=X v=1 J=32 ,6126.4691,63,ElecStateLabel=X v=2 J=31 
Carbon Monoxide,CO,(12C)(16O),1978.928684,BHSHD-1078 ,13.99,2690.9913,75,ElecStateLabel=X v=0 J=37 ,4669.92,73,ElecStateLabel=X v=1 J=36 
Carbon Monoxide,CO,(12C)(16O),1981.280264,BHSHD-1078 ,42.14,5582.0901,53,ElecStateLabel=X v=2 J=26 ,7563.3704,51,ElecStateLabel=X v=3 J=25 
Carbon Monoxide,CO,(12C)(16O),1983.131428,BHSHD-1078 ,28.16,4027.0395,63,ElecStateLabel=X v=1 J=31 ,6010.1709,61,ElecStateLabel=X v=2 J=30 
Carbon Monoxide,CO,(12C)(16O),1983.936324,BHSHD-1078 ,14.09,2549.962,73,ElecStateLabel=X v=0 J=36 ,4533.8983,71,ElecStateLabel=X v=1 J=35 
Carbon Monoxide,CO,(12C)(16O),1985.882645,BHSHD-1078 ,42.45,5484.3687,51,ElecStateLabel=X v=2 J=25 ,7470.2513,49,ElecStateLabel=X v=3 J=24 
Carbon Monoxide,CO,(12C)(16O),1987.923384,BHSHD-1078 ,28.37,3909.6562,61,ElecStateLabel=X v=1 J=30 ,5897.5796,59,ElecStateLabel=X v=2 J=29 
Carbon Monoxide,CO,(12C)(16O),1988.914218,BHSHD-1078 ,14.2,2412.6801,71,ElecStateLabel=X v=0 J=35 ,4401.5943,69,ElecStateLabel=X v=1 J=34 
Carbon Monoxide,CO,(12C)(16O),1990.453685,BHSHD-1078 ,42.78,5390.3747,49,ElecStateLabel=X v=2 J=24 ,7380.8284,47,ElecStateLabel=X v=3 J=23 
Carbon Monoxide,CO,(12C)(16O),1992.684726,BHSHD-1078 ,28.58,3796.0149,59,ElecStateLabel=X v=1 J=29 ,5788.6996,57,ElecStateLabel=X v=2 J=28 
Carbon Monoxide,CO,(12C)(16O),1993.862221,BHSHD-1078 ,14.31,2279.1511,69,ElecStateLabel=X v=0 J=34 ,4273.0133,67,ElecStateLabel=X v=1 J=33 
Carbon Monoxide,CO,(12C)(16O),1994.993239,BHSHD-1078 ,43.1,5300.1117,47,ElecStateLabel=X v=2 J=23 ,7295.1049,45,ElecStateLabel=X v=3 J=22 
Carbon Monoxide,CO,(12C)(16O),1997.415307,BHSHD-1078 ,28.79,3686.1198,57,ElecStateLabel=X v=1 J=28 ,5683.5351,55,ElecStateLabel=X v=2 J=27 
Carbon Monoxide,CO,(12C)(16O),1998.780191,BHSHD-1078 ,14.42,2149.3799,67,ElecStateLabel=X v=0 J=33 ,4148.1601,65,ElecStateLabel=X v=1 J=32 
Carbon Monoxide,CO,(12C)(16O),1999.501162,BHSHD-1078 ,43.42,5213.5832,45,ElecStateLabel=X v=2 J=22 ,7213.0844,43,ElecStateLabel=X v=3 J=21 
Carbon Monoxide,CO,(12C)(16O),2002.114985,BHSHD-1078 ,29.01,3579.9751,55,ElecStateLabel=X v=1 J=27 ,5582.0901,53,ElecStateLabel=X v=2 J=26 
Carbon Monoxide,CO,(12C)(16O),2003.667981,BHSHD-1078 ,14.52,2023.3715,65,ElecStateLabel=X v=0 J=32 ,4027.0395,63,ElecStateLabel=X v=1 J=31 
Carbon Monoxide,CO,(12C)(16O),2003.977307,BHSHD-1078 ,43.76,5130.7926,43,ElecStateLabel=X v=2 J=21 ,7134.7699,41,ElecStateLabel=X v=3 J=20 
Carbon Monoxide,CO,(12C)(16O),2006.783612,BHSHD-1078 ,29.22,3477.5851,53,ElecStateLabel=X v=1 J=26 ,5484.3687,51,ElecStateLabel=X v=2 J=25 
Carbon Monoxide,CO,(12C)(16O),2008.421529,BHSHD-1078 ,44.09,5051.7432,41,ElecStateLabel=X v=2 J=20 ,7060.1647,39,ElecStateLabel=X v=3 J=19 
Carbon Monoxide,CO,(12C)(16O),2008.525448,BHSHD-1078 ,14.63,1901.1308,63,ElecStateLabel=X v=0 J=31 ,3909.6562,61,ElecStateLabel=X v=1 J=30 
Carbon Monoxide,CO,(12C)(16O),2011.421043,BHSHD-1078 ,29.45,3378.9537,51,ElecStateLabel=X v=1 J=25 ,5390.3747,49,ElecStateLabel=X v=2 J=24 
Carbon Monoxide,CO,(12C)(16O),2012.833683,BHSHD-1078 ,44.43,4976.438,39,ElecStateLabel=X v=2 J=19 ,6989.2717,37,ElecStateLabel=X v=3 J=18 
Carbon Monoxide,CO,(12C)(16O),2013.352446,BHSHD-1078 ,14.75,1782.6624,61,ElecStateLabel=X v=0 J=30 ,3796.0148,59,ElecStateLabel=X v=1 J=29 
Carbon Monoxide,CO,(12C)(16O),2016.027134,BHSHD-1078 ,29.66,3284.0846,49,ElecStateLabel=X v=1 J=24 ,5300.1117,47,ElecStateLabel=X v=2 J=23 
Carbon Monoxide,CO,(12C)(16O),2017.213621,BHSHD-1078 ,44.79,4904.8799,37,ElecStateLabel=X v=2 J=18 ,6922.0935,35,ElecStateLabel=X v=3 J=17 
Carbon Monoxide,CO,(12C)(16O),2018.14883,BHSHD-1078 ,14.86,1667.9709,59,ElecStateLabel=X v=0 J=29 ,3686.1197,57,ElecStateLabel=X v=1 J=28 
Carbon Monoxide,CO,(12C)(16O),2020.601738,BHSHD-1078 ,29.89,3192.9815,47,ElecStateLabel=X v=1 J=23 ,5213.5832,45,ElecStateLabel=X v=2 J=22 
Carbon Monoxide,CO,(12C)(16O),2021.561199,BHSHD-1078 ,45.14,4837.0717,35,ElecStateLabel=X v=2 J=17 ,6858.6329,33,ElecStateLabel=X v=3 J=16 
Carbon Monoxide,CO,(12C)(16O),2022.914455,BHSHD-1078 ,14.96,1557.0607,57,ElecStateLabel=X v=0 J=28 ,3579.9752,55,ElecStateLabel=X v=1 J=27 
Carbon Monoxide,CO,(12C)(16O),2025.144711,BHSHD-1078 ,30.12,3105.6479,45,ElecStateLabel=X v=1 J=22 ,5130.7926,43,ElecStateLabel=X v=2 J=21 
Carbon Monoxide,CO,(12C)(16O),2025.876269,BHSHD-1078 ,45.51,4773.0161,33,ElecStateLabel=X v=2 J=16 ,6798.8924,31,ElecStateLabel=X v=3 J=15 
Carbon Monoxide,CO,(12C)(16O),2027.649176,BHSHD-1078 ,15.08,1449.9359,55,ElecStateLabel=X v=0 J=27 ,3477.5851,53,ElecStateLabel=X v=1 J=26 
Carbon Monoxide,CO,(12C)(16O),2029.655904,BHSHD-1078 ,30.35,3022.0873,43,ElecStateLabel=X v=1 J=21 ,5051.7432,41,ElecStateLabel=X v=2 J=20 
Carbon Monoxide,CO,(12C)(16O),2030.158686,BHSHD-1078 ,45.89,4712.7156,31,ElecStateLabel=X v=2 J=15 ,6742.8743,29,ElecStateLabel=X v=3 J=14 
Carbon Monoxide,CO,(12C)(16O),2032.352848,BHSHD-1078 ,15.19,1346.6008,53,ElecStateLabel=X v=0 J=26 ,3378.9536,51,ElecStateLabel=X v=1 J=25 
Carbon Monoxide,CO,(12C)(16O),2034.135174,BHSHD-1078 ,30.59,2942.3028,41,ElecStateLabel=X v=1 J=20 ,4976.438,39,ElecStateLabel=X v=2 J=19 
Carbon Monoxide,CO,(12C)(16O),2034.408303,BHSHD-1078 ,46.3,4656.1724,29,ElecStateLabel=X v=2 J=14 ,6690.5807,27,ElecStateLabel=X v=3 J=13 
Carbon Monoxide,CO,(12C)(16O),2037.025324,BHSHD-1078 ,15.31,1247.0592,51,ElecStateLabel=X v=0 J=25 ,3284.0845,49,ElecStateLabel=X v=1 J=24 
Carbon Monoxide,CO,(12C)(16O),2038.582374,BHSHD-1078 ,30.82,2866.2975,39,ElecStateLabel=X v=1 J=19 ,4904.8799,37,ElecStateLabel=X v=2 J=18 
Carbon Monoxide,CO,(12C)(16O),2038.624974,BHSHD-1078 ,46.71,4603.3889,27,ElecStateLabel=X v=2 J=13 ,6642.0139,25,ElecStateLabel=X v=3 J=12 
Carbon Monoxide,CO,(12C)(16O),2041.66646,BHSHD-1078 ,15.42,1151.315,49,ElecStateLabel=X v=0 J=24 ,3192.9815,47,ElecStateLabel=X v=1 J=23 
Carbon Monoxide,CO,(12C)(16O),2042.808552,BHSHD-1078 ,47.15,4554.367,25,ElecStateLabel=X v=2 J=12 ,6597.1756,23,ElecStateLabel=X v=3 J=11 
Carbon Monoxide,CO,(12C)(16O),2042.997357,BHSHD-1078 ,31.07,2794.0743,37,ElecStateLabel=X v=1 J=18 ,4837.0717,35,ElecStateLabel=X v=2 J=17 
Carbon Monoxide,CO,(12C)(16O),2046.276109,BHSHD-1078 ,15.53,1059.3718,47,ElecStateLabel=X v=0 J=23 ,3105.6479,45,ElecStateLabel=X v=1 J=22 
Carbon Monoxide,CO,(12C)(16O),2046.958891,BHSHD-1078 ,47.62,4509.1088,23,ElecStateLabel=X v=2 J=11 ,6556.0677,21,ElecStateLabel=X v=3 J=10 
Carbon Monoxide,CO,(12C)(16O),2047.379978,BHSHD-1078 ,31.31,2725.6361,35,ElecStateLabel=X v=1 J=17 ,4773.0161,33,ElecStateLabel=X v=2 J=16 
Carbon Monoxide,CO,(12C)(16O),2050.854126,BHSHD-1078 ,15.65,971.2332,45,ElecStateLabel=X v=0 J=22 ,3022.0873,43,ElecStateLabel=X v=1 J=21 
Carbon Monoxide,CO,(12C)(16O),2051.075844,BHSHD-1078 ,48.14,4467.6158,21,ElecStateLabel=X v=2 J=10 ,6518.6916,19,ElecStateLabel=X v=3 J=9 
Carbon Monoxide,CO,(12C)(16O),2051.73009,BHSHD-1078 ,31.57,2660.9855,33,ElecStateLabel=X v=1 J=16 ,4712.7156,31,ElecStateLabel=X v=2 J=15 
Carbon Monoxide,CO,(12C)(16O),2055.159265,BHSHD-1078 ,48.71,4429.8898,19,ElecStateLabel=X v=2 J=9 ,6485.0491,17,ElecStateLabel=X v=3 J=8 
Carbon Monoxide,CO,(12C)(16O),2055.400364,BHSHD-1078 ,15.78,886.9024,43,ElecStateLabel=X v=0 J=21 ,2942.3028,41,ElecStateLabel=X v=1 J=20 
Carbon Monoxide,CO,(12C)(16O),2056.047547,BHSHD-1078 ,31.83,2600.1249,31,ElecStateLabel=X v=1 J=15 ,4656.1724,29,ElecStateLabel=X v=2 J=14 
Carbon Monoxide,CO,(12C)(16O),2059.209006,BHSHD-1078 ,49.35,4395.9322,17,ElecStateLabel=X v=2 J=8 ,6455.1412,15,ElecStateLabel=X v=3 J=7 
Carbon Monoxide,CO,(12C)(16O),2059.914677,BHSHD-1078 ,15.9,806.3828,41,ElecStateLabel=X v=0 J=20 ,2866.2975,39,ElecStateLabel=X v=1 J=19 
Carbon Monoxide,CO,(12C)(16O),2060.332203,BHSHD-1078 ,32.11,2543.0567,29,ElecStateLabel=X v=1 J=14 ,4603.3889,27,ElecStateLabel=X v=2 J=13 
Carbon Monoxide,CO,(12C)(16O),2063.224922,BHSHD-1078 ,50.13,4365.7443,15,ElecStateLabel=X v=2 J=7 ,6428.9692,13,ElecStateLabel=X v=3 J=6 
Carbon Monoxide,CO,(12C)(16O),2064.39692,BHSHD-1078 ,16.02,729.6774,39,ElecStateLabel=X v=0 J=19 ,2794.0743,37,ElecStateLabel=X v=1 J=18 
Carbon Monoxide,CO,(12C)(16O),2064.58391,BHSHD-1078 ,32.4,2489.7831,27,ElecStateLabel=X v=1 J=13 ,4554.367,25,ElecStateLabel=X v=2 J=12 
Carbon Monoxide,CO,(12C)(16O),2067.206865,BHSHD-1078 ,51.07,4339.3274,13,ElecStateLabel=X v=2 J=6 ,6406.5343,11,ElecStateLabel=X v=3 J=5 
Carbon Monoxide,CO,(12C)(16O),2068.802522,BHSHD-1078 ,32.7,2440.3062,25,ElecStateLabel=X v=1 J=12 ,4509.1087,23,ElecStateLabel=X v=2 J=11 
Carbon Monoxide,CO,(12C)(16O),2068.846945,BHSHD-1078 ,16.15,656.7892,37,ElecStateLabel=X v=0 J=18 ,2725.6361,35,ElecStateLabel=X v=1 J=17 
Carbon Monoxide,CO,(12C)(16O),2071.154689,BHSHD-1078 ,52.31,4316.6824,11,ElecStateLabel=X v=2 J=5 ,6387.8371,9,ElecStateLabel=X v=3 J=4 
Carbon Monoxide,CO,(12C)(16O),2072.987893,BHSHD-1078 ,33.04,2394.6279,23,ElecStateLabel=X v=1 J=11 ,4467.6158,21,ElecStateLabel=X v=2 J=10 
Carbon Monoxide,CO,(12C)(16O),2073.264607,BHSHD-1078 ,16.28,587.7209,35,ElecStateLabel=X v=0 J=17 ,2660.9855,33,ElecStateLabel=X v=1 J=16 
Carbon Monoxide,CO,(12C)(16O),2075.068247,BHSHD-1078 ,54.12,4297.8102,9,ElecStateLabel=X v=2 J=4 ,6372.8784,7,ElecStateLabel=X v=3 J=3 
Carbon Monoxide,CO,(12C)(16O),2077.139876,BHSHD-1078 ,33.4,2352.7499,21,ElecStateLabel=X v=1 J=10 ,4429.8898,19,ElecStateLabel=X v=2 J=9 
Carbon Monoxide,CO,(12C)(16O),2077.649758,BHSHD-1078 ,16.41,522.4751,33,ElecStateLabel=X v=0 J=16 ,2600.1249,31,ElecStateLabel=X v=1 J=15 
Carbon Monoxide,CO,(12C)(16O),2078.947391,BHSHD-1078 ,57.14,4282.7116,7,ElecStateLabel=X v=2 J=3 ,6361.659,5,ElecStateLabel=X v=3 J=2 
Carbon Monoxide,CO,(12C)(16O),2081.258324,BHSHD-1078 ,33.79,2314.6739,19,ElecStateLabel=X v=1 J=9 ,4395.9322,17,ElecStateLabel=X v=2 J=8 
Carbon Monoxide,CO,(12C)(16O),2082.002253,BHSHD-1078 ,16.55,461.0544,31,ElecStateLabel=X v=0 J=15 ,2543.0567,29,ElecStateLabel=X v=1 J=14 
Carbon Monoxide,CO,(12C)(16O),2082.791976,BHSHD-1078 ,63.85,4271.3871,5,ElecStateLabel=X v=2 J=2 ,6354.1791,3,ElecStateLabel=X v=3 J=1 
Carbon Monoxide,CO,(12C)(16O),2085.34309,BHSHD-1078 ,34.24,2280.4012,17,ElecStateLabel=X v=1 J=8 ,4365.7443,15,ElecStateLabel=X v=2 J=7 
Carbon Monoxide,CO,(12C)(16O),2086.321945,BHSHD-1078 ,16.69,403.4612,29,ElecStateLabel=X v=0 J=14 ,2489.7831,27,ElecStateLabel=X v=1 J=13 
Carbon Monoxide,CO,(12C)(16O),2086.601854,BHSHD-1078 ,96.3,4263.8372,3,ElecStateLabel=X v=2 J=1 ,6350.4391,1,ElecStateLabel=X v=3 J=0 
Carbon Monoxide,CO,(12C)(16O),2089.394028,BHSHD-1078 ,34.77,2249.9334,15,ElecStateLabel=X v=1 J=7 ,4339.3274,13,ElecStateLabel=X v=2 J=6 
Carbon Monoxide,CO,(12C)(16O),2090.608687,BHSHD-1078 ,16.85,349.6975,27,ElecStateLabel=X v=0 J=13 ,2440.3062,25,ElecStateLabel=X v=1 J=12 
Carbon Monoxide,CO,(12C)(16O),2093.410991,BHSHD-1078 ,35.43,2223.2714,13,ElecStateLabel=X v=1 J=6 ,4316.6824,11,ElecStateLabel=X v=2 J=5 
Carbon Monoxide,CO,(12C)(16O),2094.116902,BHSHD-1078 ,32.46,4260.0622,1,ElecStateLabel=X v=2 J=0 ,6354.1791,3,ElecStateLabel=X v=3 J=1 
Carbon Monoxide,CO,(12C)(16O),2094.862333,BHSHD-1078 ,17.0,299.7656,25,ElecStateLabel=X v=0 J=12 ,2394.6279,23,ElecStateLabel=X v=1 J=11 
Carbon Monoxide,CO,(12C)(16O),2097.393832,BHSHD-1078 ,36.3,2200.4164,11,ElecStateLabel=X v=1 J=5 ,4297.8102,9,ElecStateLabel=X v=2 J=4 
Carbon Monoxide,CO,(12C)(16O),2097.821778,BHSHD-1078 ,39.16,4263.8372,3,ElecStateLabel=X v=2 J=1 ,6361.659,5,ElecStateLabel=X v=3 J=2 
Carbon Monoxide,CO,(12C)(16O),2099.082735,BHSHD-1078 ,17.17,253.6672,23,ElecStateLabel=X v=0 J=11 ,2352.7499,21,ElecStateLabel=X v=1 J=10 
Carbon Monoxide,CO,(12C)(16O),2101.342404,BHSHD-1078 ,37.54,2181.3692,9,ElecStateLabel=X v=1 J=4 ,4282.7116,7,ElecStateLabel=X v=2 J=3 
Carbon Monoxide,CO,(12C)(16O),2101.49136,BHSHD-1078 ,42.18,4271.3871,5,ElecStateLabel=X v=2 J=2 ,6372.8785,7,ElecStateLabel=X v=3 J=3 
Carbon Monoxide,CO,(12C)(16O),2103.269747,BHSHD-1078 ,17.36,211.4041,21,ElecStateLabel=X v=0 J=10 ,2314.6738,19,ElecStateLabel=X v=1 J=9 
Carbon Monoxide,CO,(12C)(16O),2105.1255,BHSHD-1078 ,43.98,4282.7116,7,ElecStateLabel=X v=2 J=3 ,6387.8371,9,ElecStateLabel=X v=3 J=4 
Carbon Monoxide,CO,(12C)(16O),2105.25656,BHSHD-1078 ,39.65,2166.1305,7,ElecStateLabel=X v=1 J=3 ,4271.3871,5,ElecStateLabel=X v=2 J=2 
Carbon Monoxide,CO,(12C)(16O),2107.423222,BHSHD-1078 ,17.57,172.978,19,ElecStateLabel=X v=0 J=9 ,2280.4012,17,ElecStateLabel=X v=1 J=8 
Carbon Monoxide,CO,(12C)(16O),2108.724053,BHSHD-1078 ,45.22,4297.8102,9,ElecStateLabel=X v=2 J=4 ,6406.5343,11,ElecStateLabel=X v=3 J=5 
Carbon Monoxide,CO,(12C)(16O),2109.136154,BHSHD-1078 ,44.31,2154.701,5,ElecStateLabel=X v=1 J=2 ,4263.8372,3,ElecStateLabel=X v=2 J=1 
Carbon Monoxide,CO,(12C)(16O),2111.543014,BHSHD-1078 ,17.81,138.3904,17,ElecStateLabel=X v=0 J=8 ,2249.9334,15,ElecStateLabel=X v=1 J=7 
Carbon Monoxide,CO,(12C)(16O),2112.286871,BHSHD-1078 ,46.15,4316.6824,11,ElecStateLabel=X v=2 J=5 ,6428.9693,13,ElecStateLabel=X v=3 J=6 
Carbon Monoxide,CO,(12C)(16O),2112.981038,BHSHD-1078 ,66.83,2147.0811,3,ElecStateLabel=X v=1 J=1 ,4260.0621,1,ElecStateLabel=X v=2 J=0 
Carbon Monoxide,CO,(12C)(16O),2115.628975,BHSHD-1078 ,18.08,107.6424,15,ElecStateLabel=X v=0 J=7 ,2223.2714,13,ElecStateLabel=X v=1 J=6 
Carbon Monoxide,CO,(12C)(16O),2115.813807,BHSHD-1078 ,46.9,4339.3274,13,ElecStateLabel=X v=2 J=6 ,6455.1412,15,ElecStateLabel=X v=3 J=7 
Carbon Monoxide,CO,(12C)(16O),2119.304715,BHSHD-1078 ,47.54,4365.7443,15,ElecStateLabel=X v=2 J=7 ,6485.049,17,ElecStateLabel=X v=3 J=8 
Carbon Monoxide,CO,(12C)(16O),2119.680959,BHSHD-1078 ,18.42,80.7354,13,ElecStateLabel=X v=0 J=6 ,2200.4164,11,ElecStateLabel=X v=1 J=5 
Carbon Monoxide,CO,(12C)(16O),2120.566089,BHSHD-1078 ,22.52,2143.2711,1,ElecStateLabel=X v=1 J=0 ,4263.8372,3,ElecStateLabel=X v=2 J=1 
Carbon Monoxide,CO,(12C)(16O),2122.759447,BHSHD-1078 ,48.1,4395.9322,17,ElecStateLabel=X v=2 J=8 ,6518.6916,19,ElecStateLabel=X v=3 J=9 
Carbon Monoxide,CO,(12C)(16O),2123.698818,BHSHD-1078 ,18.87,57.6704,11,ElecStateLabel=X v=0 J=5 ,2181.3692,9,ElecStateLabel=X v=1 J=4 
